Classification; Confidence; Direction; Speed in km/h; Time
LKW;7;Richtung B nach A;38;10.05.2020 15:43
PKW;8;Richtung B nach A;37;10.05.2020 16:11
PKW;9;Richtung B nach A;39;10.05.2020 16:15
PKW;10;Richtung A nach B;40;10.05.2020 16:15
Zweirad;9;Richtung B nach A;26;10.05.2020 16:22
LKW;8;Richtung B nach A;38;10.05.2020 16:22
PKW;9;Richtung A nach B;38;10.05.2020 16:24
PKW;9;Richtung A nach B;44;10.05.2020 16:27
Zweirad;9;Richtung B nach A;36;10.05.2020 16:33
Zweirad;10;Richtung A nach B;20;10.05.2020 16:33
PKW;9;Richtung B nach A;39;10.05.2020 16:34
Leichtes Nutzfahrzeug;10;Richtung A nach B;38;10.05.2020 16:35
Leichtes Nutzfahrzeug;9;Richtung A nach B;41;10.05.2020 16:35
PKW;9;Richtung B nach A;51;10.05.2020 16:35
Leichtes Nutzfahrzeug;9;Richtung A nach B;39;10.05.2020 16:35
Zweirad;9;Richtung B nach A;27;10.05.2020 16:51
Zweirad;10;Richtung B nach A;21;10.05.2020 16:51
Zweirad;10;Richtung B nach A;26;10.05.2020 16:53
Zweirad;9;Richtung B nach A;29;10.05.2020 16:54
PKW;10;Richtung B nach A;37;10.05.2020 17:01
PKW;8;Richtung B nach A;39;10.05.2020 17:03
PKW;10;Richtung B nach A;42;10.05.2020 17:03
LKW;7;Richtung A nach B;37;10.05.2020 17:06
Zweirad;9;Richtung A nach B;36;10.05.2020 17:10
Zweirad;9;Richtung B nach A;27;10.05.2020 17:17
LKW;7;Richtung B nach A;41;10.05.2020 17:22
Zweirad;8;Richtung B nach A;29;10.05.2020 17:23
Zweirad;8;Richtung B nach A;28;10.05.2020 17:23
Zweirad;9;Richtung B nach A;26;10.05.2020 17:33
Zweirad;8;Richtung B nach A;40;10.05.2020 17:33
Leichtes Nutzfahrzeug;8;Richtung A nach B;40;10.05.2020 17:34
PKW;9;Richtung B nach A;41;10.05.2020 17:38
PKW;9;Richtung B nach A;43;10.05.2020 17:43
Zweirad;10;Richtung A nach B;23;10.05.2020 17:43
PKW;9;Richtung A nach B;41;10.05.2020 17:49
Leichtes Nutzfahrzeug;8;Richtung B nach A;40;10.05.2020 17:50
PKW;10;Richtung A nach B;39;10.05.2020 18:06
Zweirad;9;Richtung B nach A;31;10.05.2020 18:11
Zweirad;9;Richtung A nach B;29;10.05.2020 18:14
Leichtes Nutzfahrzeug;7;Richtung B nach A;41;10.05.2020 18:24
LKW;7;Richtung A nach B;43;10.05.2020 18:33
LKW;7;Richtung B nach A;34;10.05.2020 18:47
PKW;9;Richtung A nach B;28;10.05.2020 18:49
Zweirad;9;Richtung B nach A;28;10.05.2020 18:50
Zweirad;9;Richtung A nach B;28;10.05.2020 19:00
Zweirad;9;Richtung A nach B;30;10.05.2020 19:00
Leichtes Nutzfahrzeug;3;Richtung B nach A;48;10.05.2020 19:24
Leichtes Nutzfahrzeug;8;Richtung A nach B;42;10.05.2020 19:36
PKW;8;Richtung B nach A;47;10.05.2020 19:38
PKW;10;Richtung A nach B;45;10.05.2020 19:41
Zweirad;9;Richtung A nach B;28;10.05.2020 19:45
PKW;10;Richtung B nach A;40;10.05.2020 19:49
PKW;9;Richtung A nach B;44;10.05.2020 19:50
Zweirad;9;Richtung A nach B;28;10.05.2020 19:59
PKW;9;Richtung B nach A;30;10.05.2020 20:03
LKW;8;Richtung A nach B;38;10.05.2020 20:04
LKW;8;Richtung A nach B;39;10.05.2020 20:05
PKW;9;Richtung A nach B;45;10.05.2020 20:06
PKW;9;Richtung A nach B;46;10.05.2020 20:11
PKW;9;Richtung B nach A;47;10.05.2020 20:13
PKW;9;Richtung A nach B;45;10.05.2020 20:15
Zweirad;10;Richtung B nach A;22;10.05.2020 20:17
Leichtes Nutzfahrzeug;6;Richtung B nach A;42;10.05.2020 20:22
Leichtes Nutzfahrzeug;8;Richtung A nach B;39;10.05.2020 20:34
LKW;8;Richtung A nach B;43;10.05.2020 20:36
Leichtes Nutzfahrzeug;8;Richtung B nach A;36;10.05.2020 20:42
PKW;9;Richtung A nach B;41;10.05.2020 20:49
Leichtes Nutzfahrzeug;10;Richtung B nach A;44;10.05.2020 20:51
LKW;5;Richtung B nach A;42;10.05.2020 20:56
PKW;10;Richtung B nach A;39;10.05.2020 21:03
Leichtes Nutzfahrzeug;9;Richtung B nach A;44;10.05.2020 21:21
Leichtes Nutzfahrzeug;7;Richtung B nach A;39;10.05.2020 21:25
Leichtes Nutzfahrzeug;8;Richtung A nach B;42;10.05.2020 21:34
PKW;9;Richtung B nach A;30;10.05.2020 21:35
PKW;9;Richtung B nach A;35;10.05.2020 21:35
PKW;8;Richtung B nach A;39;10.05.2020 21:46
PKW;9;Richtung B nach A;36;10.05.2020 21:46
PKW;9;Richtung A nach B;43;10.05.2020 21:49
PKW;9;Richtung B nach A;38;10.05.2020 21:51
PKW;8;Richtung B nach A;41;10.05.2020 21:51
PKW;9;Richtung A nach B;41;10.05.2020 21:53
PKW;10;Richtung A nach B;33;10.05.2020 21:53
PKW;8;Richtung B nach A;38;10.05.2020 21:54
PKW;9;Richtung B nach A;38;10.05.2020 21:58
Leichtes Nutzfahrzeug;9;Richtung B nach A;27;10.05.2020 22:07
Leichtes Nutzfahrzeug;7;Richtung B nach A;41;10.05.2020 22:23
Leichtes Nutzfahrzeug;9;Richtung A nach B;36;10.05.2020 22:35
PKW;9;Richtung B nach A;30;10.05.2020 23:45
PKW;9;Richtung B nach A;35;10.05.2020 23:45
PKW;9;Richtung A nach B;38;10.05.2020 23:58
PKW;9;Richtung A nach B;31;11.05.2020 00:30
LKW;8;Richtung A nach B;35;11.05.2020 01:43
PKW;8;Richtung B nach A;42;11.05.2020 03:41
PKW;9;Richtung B nach A;30;11.05.2020 03:51
Leichtes Nutzfahrzeug;8;Richtung A nach B;52;11.05.2020 04:05
PKW;9;Richtung A nach B;30;11.05.2020 04:06
PKW;9;Richtung A nach B;41;11.05.2020 04:14
Zweirad;6;Richtung A nach B;37;11.05.2020 04:18
PKW;9;Richtung A nach B;43;11.05.2020 04:30
PKW;9;Richtung A nach B;43;11.05.2020 04:37
PKW;9;Richtung A nach B;43;11.05.2020 04:38
PKW;9;Richtung A nach B;38;11.05.2020 04:43
LKW;9;Richtung A nach B;35;11.05.2020 04:44
PKW;7;Richtung A nach B;41;11.05.2020 04:45
PKW;9;Richtung A nach B;39;11.05.2020 04:45
PKW;9;Richtung A nach B;45;11.05.2020 04:47
PKW;9;Richtung A nach B;45;11.05.2020 04:47
PKW;9;Richtung A nach B;39;11.05.2020 04:48
PKW;8;Richtung A nach B;43;11.05.2020 04:49
Leichtes Nutzfahrzeug;8;Richtung A nach B;33;11.05.2020 04:49
Leichtes Nutzfahrzeug;2;Richtung A nach B;42;11.05.2020 04:49
PKW;9;Richtung A nach B;38;11.05.2020 04:51
LKW mit Anhänger;8;Richtung A nach B;35;11.05.2020 04:53
Zweirad;9;Richtung A nach B;22;11.05.2020 04:53
PKW;9;Richtung A nach B;45;11.05.2020 04:55
Leichtes Nutzfahrzeug;8;Richtung A nach B;39;11.05.2020 04:55
PKW;9;Richtung A nach B;43;11.05.2020 04:57
PKW;9;Richtung A nach B;41;11.05.2020 05:00
PKW;9;Richtung A nach B;49;11.05.2020 05:08
PKW;9;Richtung A nach B;36;11.05.2020 05:11
Leichtes Nutzfahrzeug;9;Richtung B nach A;41;11.05.2020 05:12
PKW;9;Richtung A nach B;35;11.05.2020 05:13
Zweirad;10;Richtung A nach B;28;11.05.2020 05:13
Zweirad;10;Richtung A nach B;28;11.05.2020 05:18
Leichtes Nutzfahrzeug;4;Richtung A nach B;46;11.05.2020 05:23
PKW;9;Richtung A nach B;34;11.05.2020 05:27
Leichtes Nutzfahrzeug;7;Richtung A nach B;34;11.05.2020 05:27
PKW;9;Richtung A nach B;37;11.05.2020 05:30
PKW;10;Richtung A nach B;30;11.05.2020 05:32
PKW;9;Richtung B nach A;56;11.05.2020 05:33
LKW;9;Richtung A nach B;39;11.05.2020 05:34
PKW;9;Richtung A nach B;35;11.05.2020 05:36
PKW;9;Richtung A nach B;41;11.05.2020 05:38
PKW;9;Richtung A nach B;40;11.05.2020 05:39
LKW;9;Richtung B nach A;40;11.05.2020 05:40
PKW;9;Richtung A nach B;45;11.05.2020 05:41
PKW;8;Richtung A nach B;42;11.05.2020 05:45
PKW;9;Richtung A nach B;49;11.05.2020 05:47
PKW;9;Richtung A nach B;48;11.05.2020 05:47
PKW;9;Richtung A nach B;43;11.05.2020 05:50
PKW;9;Richtung A nach B;40;11.05.2020 05:53
PKW;9;Richtung B nach A;55;11.05.2020 05:59
PKW;9;Richtung A nach B;38;11.05.2020 06:02
LKW mit Anhänger;8;Richtung A nach B;38;11.05.2020 06:03
PKW;8;Richtung A nach B;47;11.05.2020 06:04
LKW mit Anhänger;7;Richtung B nach A;39;11.05.2020 06:05
LKW;8;Richtung A nach B;33;11.05.2020 06:05
PKW;9;Richtung A nach B;37;11.05.2020 06:05
PKW;9;Richtung A nach B;38;11.05.2020 06:05
Leichtes Nutzfahrzeug;8;Richtung A nach B;36;11.05.2020 06:06
LKW;7;Richtung B nach A;37;11.05.2020 06:08
PKW;9;Richtung B nach A;37;11.05.2020 06:08
PKW;9;Richtung A nach B;47;11.05.2020 06:09
PKW;10;Richtung B nach A;41;11.05.2020 06:09
PKW;9;Richtung A nach B;40;11.05.2020 06:10
PKW;10;Richtung A nach B;36;11.05.2020 06:12
PKW;9;Richtung B nach A;31;11.05.2020 06:12
Leichtes Nutzfahrzeug;9;Richtung A nach B;36;11.05.2020 06:15
Zweirad;9;Richtung A nach B;43;11.05.2020 06:20
PKW;9;Richtung A nach B;44;11.05.2020 06:20
PKW;9;Richtung A nach B;41;11.05.2020 06:21
PKW;9;Richtung B nach A;43;11.05.2020 06:21
LKW;10;Richtung B nach A;35;11.05.2020 06:23
PKW;9;Richtung A nach B;43;11.05.2020 06:23
PKW;9;Richtung A nach B;54;11.05.2020 06:25
PKW;9;Richtung B nach A;37;11.05.2020 06:27
PKW;10;Richtung A nach B;36;11.05.2020 06:27
PKW;9;Richtung A nach B;40;11.05.2020 06:27
PKW;10;Richtung A nach B;38;11.05.2020 06:28
PKW;7;Richtung B nach A;47;11.05.2020 06:28
PKW;8;Richtung B nach A;43;11.05.2020 06:29
Zweirad;9;Richtung A nach B;41;11.05.2020 06:29
Zweirad;9;Richtung A nach B;46;11.05.2020 06:29
PKW;9;Richtung A nach B;41;11.05.2020 06:31
PKW;9;Richtung A nach B;40;11.05.2020 06:32
PKW;8;Richtung A nach B;46;11.05.2020 06:32
PKW;9;Richtung A nach B;36;11.05.2020 06:33
PKW;9;Richtung B nach A;37;11.05.2020 06:33
PKW;10;Richtung A nach B;41;11.05.2020 06:35
Zweirad;10;Richtung A nach B;28;11.05.2020 06:36
Leichtes Nutzfahrzeug;8;Richtung A nach B;45;11.05.2020 06:37
Leichtes Nutzfahrzeug;9;Richtung B nach A;63;11.05.2020 06:37
PKW;9;Richtung A nach B;48;11.05.2020 06:38
PKW;9;Richtung A nach B;46;11.05.2020 06:38
Leichtes Nutzfahrzeug;8;Richtung A nach B;47;11.05.2020 06:39
PKW;9;Richtung A nach B;50;11.05.2020 06:39
Zweirad;10;Richtung A nach B;31;11.05.2020 06:39
LKW;9;Richtung B nach A;38;11.05.2020 06:41
LKW mit Anhänger;8;Richtung A nach B;36;11.05.2020 06:42
PKW;9;Richtung A nach B;31;11.05.2020 06:42
PKW;9;Richtung B nach A;47;11.05.2020 06:46
PKW;9;Richtung A nach B;50;11.05.2020 06:46
PKW;9;Richtung A nach B;41;11.05.2020 06:47
PKW;9;Richtung A nach B;47;11.05.2020 06:47
Zweirad;4;Richtung A nach B;42;11.05.2020 06:47
PKW;10;Richtung A nach B;35;11.05.2020 06:50
PKW;9;Richtung A nach B;37;11.05.2020 06:50
PKW;9;Richtung A nach B;35;11.05.2020 06:51
PKW;9;Richtung A nach B;36;11.05.2020 06:51
Zweirad;9;Richtung A nach B;30;11.05.2020 06:52
LKW;6;Richtung A nach B;33;11.05.2020 06:55
LKW;8;Richtung A nach B;21;11.05.2020 06:55
PKW;9;Richtung A nach B;38;11.05.2020 06:56
PKW;10;Richtung A nach B;33;11.05.2020 06:56
Leichtes Nutzfahrzeug;9;Richtung A nach B;37;11.05.2020 06:56
LKW;9;Richtung A nach B;27;11.05.2020 06:57
Leichtes Nutzfahrzeug;8;Richtung A nach B;43;11.05.2020 06:58
LKW mit Anhänger;7;Richtung B nach A;39;11.05.2020 07:02
LKW;7;Richtung A nach B;34;11.05.2020 07:02
Leichtes Nutzfahrzeug;8;Richtung A nach B;40;11.05.2020 07:02
PKW;10;Richtung A nach B;35;11.05.2020 07:04
LKW;8;Richtung B nach A;47;11.05.2020 07:07
PKW;10;Richtung A nach B;34;11.05.2020 07:07
Zweirad;9;Richtung A nach B;39;11.05.2020 07:07
PKW;9;Richtung A nach B;43;11.05.2020 07:08
Zweirad;9;Richtung A nach B;41;11.05.2020 07:08
LKW mit Anhänger;7;Richtung B nach A;41;11.05.2020 07:08
PKW;9;Richtung A nach B;42;11.05.2020 07:08
LKW;7;Richtung A nach B;37;11.05.2020 07:09
LKW mit Anhänger;9;Richtung A nach B;37;11.05.2020 07:10
PKW;9;Richtung A nach B;35;11.05.2020 07:10
PKW;8;Richtung A nach B;37;11.05.2020 07:10
LKW mit Anhänger;8;Richtung A nach B;37;11.05.2020 07:12
PKW;9;Richtung A nach B;36;11.05.2020 07:14
Leichtes Nutzfahrzeug;8;Richtung A nach B;31;11.05.2020 07:14
PKW;9;Richtung A nach B;41;11.05.2020 07:14
LKW;9;Richtung B nach A;37;11.05.2020 07:17
PKW;9;Richtung A nach B;30;11.05.2020 07:17
Zweirad;9;Richtung A nach B;30;11.05.2020 07:17
PKW;9;Richtung A nach B;36;11.05.2020 07:17
PKW;9;Richtung A nach B;40;11.05.2020 07:19
PKW;9;Richtung A nach B;40;11.05.2020 07:19
Leichtes Nutzfahrzeug;9;Richtung B nach A;40;11.05.2020 07:20
PKW;8;Richtung B nach A;38;11.05.2020 07:21
Leichtes Nutzfahrzeug;8;Richtung A nach B;41;11.05.2020 07:22
PKW;9;Richtung B nach A;43;11.05.2020 07:23
PKW;9;Richtung B nach A;36;11.05.2020 07:23
Leichtes Nutzfahrzeug;9;Richtung A nach B;46;11.05.2020 07:24
PKW;9;Richtung A nach B;45;11.05.2020 07:24
PKW;10;Richtung A nach B;40;11.05.2020 07:25
PKW;9;Richtung A nach B;43;11.05.2020 07:25
Leichtes Nutzfahrzeug;8;Richtung A nach B;39;11.05.2020 07:25
Leichtes Nutzfahrzeug;8;Richtung B nach A;38;11.05.2020 07:26
PKW;9;Richtung B nach A;30;11.05.2020 07:27
Zweirad;9;Richtung A nach B;44;11.05.2020 07:27
PKW;9;Richtung A nach B;41;11.05.2020 07:28
PKW;9;Richtung A nach B;44;11.05.2020 07:29
Leichtes Nutzfahrzeug;9;Richtung B nach A;30;11.05.2020 07:30
PKW;10;Richtung B nach A;28;11.05.2020 07:30
PKW;9;Richtung A nach B;38;11.05.2020 07:30
PKW;9;Richtung A nach B;41;11.05.2020 07:31
PKW;10;Richtung A nach B;36;11.05.2020 07:31
PKW;9;Richtung A nach B;45;11.05.2020 07:33
Leichtes Nutzfahrzeug;9;Richtung B nach A;30;11.05.2020 07:33
Leichtes Nutzfahrzeug;9;Richtung A nach B;37;11.05.2020 07:34
PKW;9;Richtung A nach B;39;11.05.2020 07:34
PKW;9;Richtung A nach B;37;11.05.2020 07:37
PKW;10;Richtung A nach B;35;11.05.2020 07:37
PKW;9;Richtung B nach A;40;11.05.2020 07:38
PKW;9;Richtung A nach B;41;11.05.2020 07:40
PKW;10;Richtung A nach B;43;11.05.2020 07:40
PKW;8;Richtung A nach B;47;11.05.2020 07:40
PKW;8;Richtung A nach B;36;11.05.2020 07:41
Leichtes Nutzfahrzeug;8;Richtung B nach A;45;11.05.2020 07:42
Leichtes Nutzfahrzeug;8;Richtung B nach A;41;11.05.2020 07:43
Zweirad;9;Richtung A nach B;33;11.05.2020 07:43
PKW;10;Richtung B nach A;39;11.05.2020 07:45
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;11.05.2020 07:45
LKW;9;Richtung A nach B;31;11.05.2020 07:48
PKW;9;Richtung A nach B;37;11.05.2020 07:48
PKW;9;Richtung B nach A;39;11.05.2020 07:48
Leichtes Nutzfahrzeug;9;Richtung B nach A;39;11.05.2020 07:48
LKW mit Anhänger;1;Richtung A nach B;46;11.05.2020 07:49
LKW mit Anhänger;7;Richtung B nach A;35;11.05.2020 07:50
LKW;9;Richtung A nach B;37;11.05.2020 07:51
PKW;10;Richtung A nach B;31;11.05.2020 07:51
PKW;10;Richtung A nach B;26;11.05.2020 07:51
PKW;9;Richtung A nach B;27;11.05.2020 07:51
PKW;9;Richtung A nach B;26;11.05.2020 07:51
PKW;9;Richtung A nach B;26;11.05.2020 07:51
PKW;9;Richtung A nach B;27;11.05.2020 07:52
PKW;9;Richtung A nach B;30;11.05.2020 07:52
PKW;8;Richtung A nach B;37;11.05.2020 07:52
PKW;9;Richtung A nach B;44;11.05.2020 07:52
PKW;10;Richtung B nach A;36;11.05.2020 07:53
Leichtes Nutzfahrzeug;8;Richtung B nach A;37;11.05.2020 07:53
Leichtes Nutzfahrzeug;9;Richtung B nach A;39;11.05.2020 07:54
PKW;9;Richtung A nach B;44;11.05.2020 07:54
PKW;10;Richtung B nach A;38;11.05.2020 07:55
PKW;10;Richtung B nach A;32;11.05.2020 07:55
PKW;8;Richtung A nach B;44;11.05.2020 07:56
PKW;10;Richtung A nach B;42;11.05.2020 07:56
PKW;9;Richtung A nach B;39;11.05.2020 07:56
Zweirad;9;Richtung A nach B;38;11.05.2020 07:57
Zweirad;10;Richtung A nach B;32;11.05.2020 07:57
LKW;9;Richtung A nach B;36;11.05.2020 07:57
PKW;9;Richtung B nach A;39;11.05.2020 07:57
PKW;9;Richtung A nach B;40;11.05.2020 07:58
PKW;10;Richtung A nach B;29;11.05.2020 07:58
PKW;9;Richtung A nach B;45;11.05.2020 07:59
LKW;8;Richtung A nach B;40;11.05.2020 07:59
PKW;9;Richtung A nach B;38;11.05.2020 07:59
PKW;9;Richtung A nach B;43;11.05.2020 08:00
LKW;9;Richtung A nach B;31;11.05.2020 08:01
PKW;9;Richtung B nach A;38;11.05.2020 08:03
PKW;10;Richtung A nach B;47;11.05.2020 08:03
PKW;9;Richtung B nach A;39;11.05.2020 08:03
PKW;9;Richtung A nach B;40;11.05.2020 08:04
PKW;10;Richtung A nach B;39;11.05.2020 08:04
PKW;9;Richtung A nach B;36;11.05.2020 08:04
PKW;9;Richtung A nach B;37;11.05.2020 08:04
Zweirad;10;Richtung A nach B;39;11.05.2020 08:05
PKW;10;Richtung B nach A;30;11.05.2020 08:06
PKW;9;Richtung A nach B;40;11.05.2020 08:06
PKW;9;Richtung B nach A;44;11.05.2020 08:09
LKW mit Anhänger;9;Richtung B nach A;44;11.05.2020 08:10
PKW;8;Richtung A nach B;45;11.05.2020 08:10
PKW;9;Richtung A nach B;30;11.05.2020 08:11
LKW;8;Richtung B nach A;40;11.05.2020 08:12
Leichtes Nutzfahrzeug;9;Richtung A nach B;33;11.05.2020 08:12
PKW;10;Richtung A nach B;44;11.05.2020 08:12
PKW;9;Richtung B nach A;44;11.05.2020 08:14
PKW;9;Richtung A nach B;37;11.05.2020 08:16
LKW;8;Richtung B nach A;37;11.05.2020 08:16
PKW;10;Richtung A nach B;43;11.05.2020 08:17
PKW;9;Richtung B nach A;35;11.05.2020 08:17
PKW;9;Richtung A nach B;43;11.05.2020 08:19
PKW;9;Richtung A nach B;45;11.05.2020 08:20
Zweirad;9;Richtung A nach B;43;11.05.2020 08:21
PKW;10;Richtung A nach B;30;11.05.2020 08:23
PKW;9;Richtung A nach B;41;11.05.2020 08:23
PKW;9;Richtung A nach B;38;11.05.2020 08:26
Leichtes Nutzfahrzeug;8;Richtung A nach B;39;11.05.2020 08:26
PKW;9;Richtung A nach B;41;11.05.2020 08:27
PKW;10;Richtung B nach A;60;11.05.2020 08:28
PKW;9;Richtung A nach B;42;11.05.2020 08:28
PKW;10;Richtung A nach B;43;11.05.2020 08:28
PKW;9;Richtung A nach B;33;11.05.2020 08:31
Leichtes Nutzfahrzeug;9;Richtung A nach B;40;11.05.2020 08:33
PKW;9;Richtung A nach B;43;11.05.2020 08:35
PKW;9;Richtung A nach B;39;11.05.2020 08:35
PKW;9;Richtung A nach B;44;11.05.2020 08:36
PKW;9;Richtung A nach B;37;11.05.2020 08:36
LKW;8;Richtung A nach B;34;11.05.2020 08:37
PKW;10;Richtung A nach B;42;11.05.2020 08:38
PKW;10;Richtung A nach B;40;11.05.2020 08:38
PKW;8;Richtung A nach B;37;11.05.2020 08:38
PKW;10;Richtung A nach B;38;11.05.2020 08:39
LKW;9;Richtung B nach A;42;11.05.2020 08:41
PKW;9;Richtung A nach B;39;11.05.2020 08:41
PKW;9;Richtung A nach B;41;11.05.2020 08:42
PKW;10;Richtung A nach B;35;11.05.2020 08:42
PKW;9;Richtung B nach A;32;11.05.2020 08:43
PKW;9;Richtung A nach B;35;11.05.2020 08:43
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;11.05.2020 08:45
PKW;9;Richtung A nach B;39;11.05.2020 08:49
PKW;9;Richtung A nach B;42;11.05.2020 08:51
PKW;10;Richtung A nach B;42;11.05.2020 08:51
PKW;9;Richtung A nach B;41;11.05.2020 08:54
PKW;9;Richtung A nach B;36;11.05.2020 08:55
PKW;9;Richtung A nach B;35;11.05.2020 08:59
PKW;9;Richtung A nach B;34;11.05.2020 08:59
PKW;9;Richtung A nach B;32;11.05.2020 08:59
PKW;10;Richtung A nach B;26;11.05.2020 08:59
LKW;9;Richtung A nach B;33;11.05.2020 08:59
Leichtes Nutzfahrzeug;8;Richtung A nach B;34;11.05.2020 09:00
PKW;9;Richtung B nach A;44;11.05.2020 09:00
PKW;8;Richtung B nach A;55;11.05.2020 09:01
PKW;9;Richtung B nach A;33;11.05.2020 09:01
PKW;9;Richtung A nach B;34;11.05.2020 09:02
PKW;9;Richtung B nach A;35;11.05.2020 09:02
PKW;10;Richtung A nach B;46;11.05.2020 09:03
PKW;8;Richtung A nach B;35;11.05.2020 09:04
LKW;8;Richtung A nach B;37;11.05.2020 09:04
PKW;9;Richtung A nach B;25;11.05.2020 09:04
PKW;9;Richtung B nach A;33;11.05.2020 09:04
PKW;9;Richtung A nach B;28;11.05.2020 09:04
PKW;10;Richtung A nach B;40;11.05.2020 09:05
PKW;9;Richtung A nach B;36;11.05.2020 09:05
PKW;8;Richtung B nach A;40;11.05.2020 09:06
PKW;9;Richtung A nach B;28;11.05.2020 09:06
PKW;8;Richtung A nach B;42;11.05.2020 09:07
PKW;9;Richtung B nach A;32;11.05.2020 09:08
PKW;8;Richtung A nach B;40;11.05.2020 09:11
LKW;8;Richtung A nach B;41;11.05.2020 09:12
PKW;9;Richtung B nach A;39;11.05.2020 09:13
Zweirad;5;Richtung A nach B;43;11.05.2020 09:14
PKW;9;Richtung B nach A;40;11.05.2020 09:15
PKW;9;Richtung A nach B;34;11.05.2020 09:15
Zweirad;9;Richtung A nach B;40;11.05.2020 09:17
PKW;10;Richtung A nach B;37;11.05.2020 09:19
PKW;9;Richtung A nach B;46;11.05.2020 09:20
PKW;10;Richtung A nach B;29;11.05.2020 09:20
PKW;9;Richtung B nach A;47;11.05.2020 09:21
PKW;9;Richtung B nach A;35;11.05.2020 09:21
PKW;9;Richtung A nach B;43;11.05.2020 09:24
Leichtes Nutzfahrzeug;9;Richtung B nach A;37;11.05.2020 09:24
LKW;7;Richtung B nach A;34;11.05.2020 09:26
LKW;8;Richtung A nach B;34;11.05.2020 09:26
PKW;10;Richtung A nach B;38;11.05.2020 09:27
Zweirad;9;Richtung B nach A;41;11.05.2020 09:28
PKW;9;Richtung A nach B;42;11.05.2020 09:29
PKW;8;Richtung B nach A;44;11.05.2020 09:29
PKW;9;Richtung A nach B;50;11.05.2020 09:32
PKW;9;Richtung A nach B;41;11.05.2020 09:32
PKW;8;Richtung B nach A;49;11.05.2020 09:32
Leichtes Nutzfahrzeug;8;Richtung B nach A;39;11.05.2020 09:33
LKW mit Anhänger;8;Richtung A nach B;33;11.05.2020 09:33
PKW;9;Richtung A nach B;44;11.05.2020 09:35
LKW mit Anhänger;8;Richtung B nach A;39;11.05.2020 09:36
PKW;10;Richtung B nach A;36;11.05.2020 09:39
PKW;9;Richtung A nach B;40;11.05.2020 09:40
Leichtes Nutzfahrzeug;9;Richtung A nach B;44;11.05.2020 09:40
LKW;8;Richtung B nach A;39;11.05.2020 09:41
PKW;9;Richtung A nach B;30;11.05.2020 09:45
Leichtes Nutzfahrzeug;9;Richtung A nach B;36;11.05.2020 09:45
LKW;9;Richtung B nach A;38;11.05.2020 09:47
Zweirad;9;Richtung A nach B;44;11.05.2020 09:48
PKW;9;Richtung A nach B;38;11.05.2020 09:50
PKW;9;Richtung B nach A;47;11.05.2020 09:51
PKW;9;Richtung A nach B;40;11.05.2020 09:53
PKW;8;Richtung A nach B;34;11.05.2020 09:53
PKW;9;Richtung A nach B;37;11.05.2020 09:55
PKW;9;Richtung B nach A;36;11.05.2020 09:57
Leichtes Nutzfahrzeug;8;Richtung B nach A;42;11.05.2020 10:00
PKW;9;Richtung A nach B;26;11.05.2020 10:01
PKW;10;Richtung A nach B;39;11.05.2020 10:02
PKW;9;Richtung A nach B;37;11.05.2020 10:03
LKW mit Anhänger;8;Richtung B nach A;35;11.05.2020 10:04
Zweirad;9;Richtung A nach B;41;11.05.2020 10:07
LKW mit Anhänger;7;Richtung A nach B;37;11.05.2020 10:08
PKW;9;Richtung B nach A;44;11.05.2020 10:08
LKW;7;Richtung A nach B;36;11.05.2020 10:08
PKW;9;Richtung B nach A;43;11.05.2020 10:11
PKW;9;Richtung B nach A;40;11.05.2020 10:14
Leichtes Nutzfahrzeug;8;Richtung A nach B;42;11.05.2020 10:17
PKW;8;Richtung A nach B;45;11.05.2020 10:18
LKW mit Anhänger;9;Richtung B nach A;44;11.05.2020 10:18
LKW mit Anhänger;8;Richtung B nach A;44;11.05.2020 10:21
PKW;8;Richtung A nach B;37;11.05.2020 10:21
Leichtes Nutzfahrzeug;8;Richtung B nach A;35;11.05.2020 10:23
LKW mit Anhänger;9;Richtung B nach A;31;11.05.2020 10:24
Leichtes Nutzfahrzeug;9;Richtung B nach A;39;11.05.2020 10:26
Leichtes Nutzfahrzeug;9;Richtung B nach A;34;11.05.2020 10:26
LKW mit Anhänger;7;Richtung A nach B;41;11.05.2020 10:27
PKW;8;Richtung A nach B;27;11.05.2020 10:27
PKW;9;Richtung A nach B;39;11.05.2020 10:27
Leichtes Nutzfahrzeug;9;Richtung B nach A;40;11.05.2020 10:28
Leichtes Nutzfahrzeug;9;Richtung A nach B;37;11.05.2020 10:29
PKW;9;Richtung B nach A;37;11.05.2020 10:32
PKW;9;Richtung A nach B;44;11.05.2020 10:32
PKW;9;Richtung A nach B;40;11.05.2020 10:34
LKW mit Anhänger;9;Richtung B nach A;43;11.05.2020 10:35
PKW;9;Richtung A nach B;36;11.05.2020 10:37
PKW;10;Richtung A nach B;38;11.05.2020 10:37
PKW;9;Richtung B nach A;35;11.05.2020 10:38
PKW;9;Richtung A nach B;39;11.05.2020 10:38
LKW;8;Richtung B nach A;44;11.05.2020 10:42
PKW;10;Richtung B nach A;28;11.05.2020 10:43
PKW;9;Richtung B nach A;40;11.05.2020 10:44
Leichtes Nutzfahrzeug;9;Richtung B nach A;36;11.05.2020 10:46
PKW;10;Richtung A nach B;38;11.05.2020 10:46
