Classification; Confidence; Direction; Speed in km/h; Time
PKW;9;Richtung A nach B;41;03.02.2020 05:52
Leichtes Nutzfahrzeug;8;Richtung A nach B;43;03.02.2020 05:53
PKW;8;Richtung A nach B;39;03.02.2020 05:55
Leichtes Nutzfahrzeug;9;Richtung B nach A;46;03.02.2020 05:57
LKW mit Anhänger;9;Richtung A nach B;31;03.02.2020 05:57
LKW mit Anhänger;8;Richtung A nach B;35;03.02.2020 05:58
PKW;6;Richtung A nach B;38;03.02.2020 05:58
Leichtes Nutzfahrzeug;9;Richtung A nach B;36;03.02.2020 06:00
PKW;8;Richtung A nach B;46;03.02.2020 06:02
Zweirad;4;Richtung A nach B;45;03.02.2020 06:02
PKW;2;Richtung A nach B;47;03.02.2020 06:02
PKW;9;Richtung A nach B;37;03.02.2020 06:03
Leichtes Nutzfahrzeug;9;Richtung A nach B;33;03.02.2020 06:04
Leichtes Nutzfahrzeug;9;Richtung A nach B;45;03.02.2020 06:08
PKW;8;Richtung A nach B;43;03.02.2020 06:08
PKW;9;Richtung A nach B;38;03.02.2020 06:09
PKW;8;Richtung A nach B;45;03.02.2020 06:11
Leichtes Nutzfahrzeug;8;Richtung A nach B;43;03.02.2020 06:11
PKW;9;Richtung A nach B;39;03.02.2020 06:12
Leichtes Nutzfahrzeug;9;Richtung B nach A;38;03.02.2020 06:12
Zweirad;9;Richtung B nach A;21;03.02.2020 06:13
LKW;8;Richtung A nach B;50;03.02.2020 06:14
LKW;8;Richtung A nach B;40;03.02.2020 06:15
PKW;8;Richtung A nach B;45;03.02.2020 06:16
Zweirad;8;Richtung A nach B;41;03.02.2020 06:16
PKW;9;Richtung B nach A;30;03.02.2020 06:17
PKW;9;Richtung B nach A;37;03.02.2020 06:18
Leichtes Nutzfahrzeug;9;Richtung A nach B;47;03.02.2020 06:19
PKW;10;Richtung A nach B;46;03.02.2020 06:19
LKW;4;Richtung A nach B;43;03.02.2020 06:19
PKW;8;Richtung A nach B;34;03.02.2020 06:19
PKW;9;Richtung A nach B;31;03.02.2020 06:19
PKW;8;Richtung A nach B;40;03.02.2020 06:20
PKW;10;Richtung A nach B;41;03.02.2020 06:20
Zweirad;9;Richtung A nach B;31;03.02.2020 06:20
PKW;9;Richtung B nach A;27;03.02.2020 06:21
Leichtes Nutzfahrzeug;6;Richtung A nach B;39;03.02.2020 06:21
PKW;9;Richtung A nach B;40;03.02.2020 06:22
LKW mit Anhänger;9;Richtung B nach A;155;03.02.2020 06:22
LKW;8;Richtung B nach A;40;03.02.2020 06:22
LKW mit Anhänger;9;Richtung A nach B;35;03.02.2020 06:23
PKW;9;Richtung A nach B;33;03.02.2020 06:24
Leichtes Nutzfahrzeug;9;Richtung B nach A;50;03.02.2020 06:25
PKW;8;Richtung A nach B;46;03.02.2020 06:27
PKW;9;Richtung A nach B;44;03.02.2020 06:28
PKW;8;Richtung A nach B;45;03.02.2020 06:28
PKW;10;Richtung A nach B;45;03.02.2020 06:28
PKW;8;Richtung A nach B;46;03.02.2020 06:30
Leichtes Nutzfahrzeug;9;Richtung B nach A;28;03.02.2020 06:30
Zweirad;10;Richtung B nach A;96;03.02.2020 06:30
PKW;9;Richtung A nach B;40;03.02.2020 06:31
PKW;9;Richtung B nach A;33;03.02.2020 06:32
PKW;8;Richtung A nach B;39;03.02.2020 06:33
PKW;10;Richtung A nach B;29;03.02.2020 06:33
LKW;9;Richtung A nach B;42;03.02.2020 06:33
PKW;9;Richtung A nach B;37;03.02.2020 06:33
PKW;9;Richtung A nach B;42;03.02.2020 06:34
Zweirad;9;Richtung A nach B;43;03.02.2020 06:35
PKW;9;Richtung A nach B;47;03.02.2020 06:35
PKW;9;Richtung A nach B;41;03.02.2020 06:37
Zweirad;9;Richtung A nach B;25;03.02.2020 06:38
PKW;9;Richtung A nach B;42;03.02.2020 06:39
PKW;9;Richtung A nach B;43;03.02.2020 06:40
PKW;9;Richtung A nach B;45;03.02.2020 06:41
PKW;9;Richtung A nach B;39;03.02.2020 06:41
PKW;8;Richtung A nach B;38;03.02.2020 06:42
PKW;9;Richtung B nach A;37;03.02.2020 06:43
LKW;10;Richtung B nach A;30;03.02.2020 06:43
Leichtes Nutzfahrzeug;8;Richtung A nach B;46;03.02.2020 06:44
PKW;8;Richtung A nach B;45;03.02.2020 06:45
PKW;9;Richtung A nach B;44;03.02.2020 06:46
PKW;9;Richtung A nach B;42;03.02.2020 06:47
PKW;8;Richtung A nach B;42;03.02.2020 06:47
PKW;9;Richtung A nach B;42;03.02.2020 06:50
PKW;9;Richtung A nach B;37;03.02.2020 06:51
PKW;9;Richtung A nach B;42;03.02.2020 06:51
PKW;9;Richtung A nach B;37;03.02.2020 06:53
PKW;9;Richtung A nach B;43;03.02.2020 06:54
PKW;9;Richtung B nach A;37;03.02.2020 06:54
PKW;9;Richtung A nach B;35;03.02.2020 06:54
LKW;8;Richtung A nach B;47;03.02.2020 06:55
Leichtes Nutzfahrzeug;8;Richtung B nach A;51;03.02.2020 06:55
PKW;9;Richtung A nach B;40;03.02.2020 06:55
PKW;8;Richtung A nach B;41;03.02.2020 06:56
PKW;8;Richtung A nach B;44;03.02.2020 06:56
LKW mit Anhänger;5;Richtung B nach A;44;03.02.2020 06:58
PKW;8;Richtung B nach A;34;03.02.2020 06:59
Leichtes Nutzfahrzeug;10;Richtung B nach A;35;03.02.2020 06:59
PKW;9;Richtung A nach B;36;03.02.2020 06:59
PKW;9;Richtung A nach B;39;03.02.2020 07:00
PKW;9;Richtung B nach A;29;03.02.2020 07:00
PKW;8;Richtung A nach B;39;03.02.2020 07:00
LKW;8;Richtung A nach B;32;03.02.2020 07:01
Zweirad;8;Richtung A nach B;28;03.02.2020 07:01
Zweirad;9;Richtung A nach B;15;03.02.2020 07:01
Zweirad;8;Richtung A nach B;24;03.02.2020 07:01
PKW;10;Richtung A nach B;34;03.02.2020 07:01
Leichtes Nutzfahrzeug;9;Richtung B nach A;27;03.02.2020 07:03
Leichtes Nutzfahrzeug;5;Richtung B nach A;43;03.02.2020 07:03
PKW;9;Richtung A nach B;40;03.02.2020 07:04
PKW;8;Richtung A nach B;43;03.02.2020 07:05
PKW;8;Richtung A nach B;41;03.02.2020 07:06
PKW;4;Richtung B nach A;44;03.02.2020 07:07
LKW;3;Richtung B nach A;45;03.02.2020 07:07
PKW;9;Richtung B nach A;32;03.02.2020 07:07
PKW;8;Richtung A nach B;44;03.02.2020 07:09
Leichtes Nutzfahrzeug;8;Richtung A nach B;47;03.02.2020 07:09
Leichtes Nutzfahrzeug;10;Richtung A nach B;40;03.02.2020 07:09
PKW;9;Richtung A nach B;43;03.02.2020 07:09
PKW;8;Richtung B nach A;36;03.02.2020 07:12
PKW;9;Richtung A nach B;40;03.02.2020 07:12
PKW;9;Richtung A nach B;42;03.02.2020 07:12
PKW;8;Richtung A nach B;33;03.02.2020 07:13
Zweirad;8;Richtung B nach A;30;03.02.2020 07:14
Leichtes Nutzfahrzeug;9;Richtung B nach A;28;03.02.2020 07:14
Leichtes Nutzfahrzeug;7;Richtung B nach A;50;03.02.2020 07:14
PKW;9;Richtung A nach B;37;03.02.2020 07:14
PKW;9;Richtung A nach B;36;03.02.2020 07:15
LKW;9;Richtung B nach A;37;03.02.2020 07:17
PKW;9;Richtung A nach B;44;03.02.2020 07:17
PKW;10;Richtung A nach B;38;03.02.2020 07:17
PKW;8;Richtung A nach B;47;03.02.2020 07:18
Leichtes Nutzfahrzeug;7;Richtung A nach B;35;03.02.2020 07:18
Zweirad;8;Richtung A nach B;32;03.02.2020 07:18
Zweirad;3;Richtung A nach B;42;03.02.2020 07:18
PKW;9;Richtung A nach B;34;03.02.2020 07:18
PKW;10;Richtung A nach B;42;03.02.2020 07:19
PKW;9;Richtung A nach B;39;03.02.2020 07:21
PKW;9;Richtung A nach B;41;03.02.2020 07:21
Leichtes Nutzfahrzeug;8;Richtung A nach B;31;03.02.2020 07:22
Leichtes Nutzfahrzeug;9;Richtung A nach B;33;03.02.2020 07:22
PKW;9;Richtung B nach A;33;03.02.2020 07:22
Zweirad;8;Richtung B nach A;38;03.02.2020 07:23
PKW;8;Richtung A nach B;48;03.02.2020 07:24
PKW;10;Richtung A nach B;45;03.02.2020 07:24
PKW;9;Richtung A nach B;33;03.02.2020 07:25
PKW;10;Richtung A nach B;25;03.02.2020 07:25
Leichtes Nutzfahrzeug;4;Richtung B nach A;44;03.02.2020 07:26
PKW;6;Richtung B nach A;38;03.02.2020 07:26
PKW;9;Richtung A nach B;46;03.02.2020 07:26
Leichtes Nutzfahrzeug;7;Richtung A nach B;34;03.02.2020 07:27
PKW;4;Richtung A nach B;38;03.02.2020 07:27
PKW;9;Richtung B nach A;39;03.02.2020 07:27
PKW;9;Richtung A nach B;30;03.02.2020 07:29
PKW;8;Richtung A nach B;41;03.02.2020 07:29
PKW;8;Richtung A nach B;39;03.02.2020 07:30
PKW;9;Richtung A nach B;30;03.02.2020 07:31
LKW;5;Richtung A nach B;42;03.02.2020 07:32
PKW;7;Richtung A nach B;33;03.02.2020 07:32
Leichtes Nutzfahrzeug;8;Richtung A nach B;38;03.02.2020 07:32
PKW;9;Richtung A nach B;45;03.02.2020 07:33
LKW;8;Richtung A nach B;33;03.02.2020 07:34
PKW;8;Richtung A nach B;33;03.02.2020 07:34
PKW;9;Richtung A nach B;36;03.02.2020 07:34
PKW;10;Richtung A nach B;32;03.02.2020 07:35
PKW;9;Richtung A nach B;39;03.02.2020 07:35
PKW;9;Richtung A nach B;42;03.02.2020 07:35
PKW;9;Richtung A nach B;36;03.02.2020 07:36
PKW;8;Richtung A nach B;40;03.02.2020 07:38
PKW;9;Richtung A nach B;41;03.02.2020 07:40
PKW;9;Richtung B nach A;39;03.02.2020 07:40
Leichtes Nutzfahrzeug;9;Richtung B nach A;38;03.02.2020 07:40
PKW;8;Richtung B nach A;43;03.02.2020 07:41
PKW;8;Richtung B nach A;33;03.02.2020 07:41
PKW;8;Richtung A nach B;39;03.02.2020 07:41
PKW;8;Richtung A nach B;38;03.02.2020 07:41
PKW;10;Richtung A nach B;44;03.02.2020 07:43
Zweirad;9;Richtung A nach B;33;03.02.2020 07:44
PKW;9;Richtung A nach B;35;03.02.2020 07:44
Leichtes Nutzfahrzeug;7;Richtung A nach B;41;03.02.2020 07:44
PKW;9;Richtung A nach B;44;03.02.2020 07:45
PKW;10;Richtung A nach B;40;03.02.2020 07:45
PKW;9;Richtung B nach A;35;03.02.2020 07:45
PKW;8;Richtung A nach B;37;03.02.2020 07:47
Leichtes Nutzfahrzeug;9;Richtung A nach B;36;03.02.2020 07:48
PKW;9;Richtung B nach A;39;03.02.2020 07:48
Leichtes Nutzfahrzeug;5;Richtung A nach B;45;03.02.2020 07:50
PKW;9;Richtung B nach A;55;03.02.2020 07:51
Leichtes Nutzfahrzeug;10;Richtung B nach A;35;03.02.2020 07:51
LKW mit Anhänger;6;Richtung B nach A;41;03.02.2020 07:52
PKW;9;Richtung B nach A;32;03.02.2020 07:53
PKW;9;Richtung A nach B;38;03.02.2020 07:53
PKW;8;Richtung A nach B;43;03.02.2020 07:54
PKW;9;Richtung A nach B;38;03.02.2020 07:54
PKW;9;Richtung A nach B;23;03.02.2020 07:54
PKW;8;Richtung A nach B;28;03.02.2020 07:55
PKW;8;Richtung B nach A;44;03.02.2020 07:57
PKW;9;Richtung A nach B;44;03.02.2020 07:57
Zweirad;8;Richtung B nach A;28;03.02.2020 07:57
LKW;8;Richtung A nach B;31;03.02.2020 07:58
Zweirad;9;Richtung A nach B;25;03.02.2020 07:58
LKW;7;Richtung A nach B;31;03.02.2020 07:58
PKW;8;Richtung A nach B;39;03.02.2020 07:58
PKW;10;Richtung A nach B;36;03.02.2020 07:59
PKW;9;Richtung A nach B;37;03.02.2020 07:59
Leichtes Nutzfahrzeug;4;Richtung A nach B;33;03.02.2020 08:00
PKW;9;Richtung A nach B;26;03.02.2020 08:00
PKW;9;Richtung A nach B;27;03.02.2020 08:00
PKW;7;Richtung A nach B;31;03.02.2020 08:01
LKW mit Anhänger;9;Richtung B nach A;46;03.02.2020 08:01
PKW;9;Richtung A nach B;37;03.02.2020 08:03
PKW;9;Richtung A nach B;39;03.02.2020 08:03
PKW;10;Richtung A nach B;36;03.02.2020 08:03
PKW;9;Richtung A nach B;38;03.02.2020 08:03
PKW;9;Richtung A nach B;36;03.02.2020 08:03
PKW;10;Richtung A nach B;42;03.02.2020 08:05
PKW;9;Richtung A nach B;42;03.02.2020 08:05
PKW;9;Richtung A nach B;48;03.02.2020 08:06
PKW;9;Richtung A nach B;37;03.02.2020 08:06
PKW;9;Richtung A nach B;38;03.02.2020 08:06
PKW;10;Richtung A nach B;40;03.02.2020 08:06
PKW;9;Richtung A nach B;42;03.02.2020 08:07
PKW;9;Richtung A nach B;38;03.02.2020 08:07
PKW;9;Richtung A nach B;40;03.02.2020 08:07
PKW;9;Richtung A nach B;35;03.02.2020 08:07
PKW;9;Richtung A nach B;33;03.02.2020 08:08
PKW;9;Richtung A nach B;40;03.02.2020 08:08
Zweirad;9;Richtung B nach A;22;03.02.2020 08:09
LKW mit Anhänger;6;Richtung A nach B;41;03.02.2020 08:10
PKW;9;Richtung A nach B;40;03.02.2020 08:10
PKW;10;Richtung A nach B;23;03.02.2020 08:11
Leichtes Nutzfahrzeug;9;Richtung A nach B;28;03.02.2020 08:11
PKW;9;Richtung B nach A;33;03.02.2020 08:11
PKW;9;Richtung A nach B;29;03.02.2020 08:11
PKW;9;Richtung A nach B;34;03.02.2020 08:11
Leichtes Nutzfahrzeug;10;Richtung B nach A;41;03.02.2020 08:11
PKW;8;Richtung A nach B;37;03.02.2020 08:12
PKW;9;Richtung A nach B;34;03.02.2020 08:12
PKW;9;Richtung A nach B;45;03.02.2020 08:13
PKW;10;Richtung A nach B;40;03.02.2020 08:13
PKW;9;Richtung A nach B;38;03.02.2020 08:13
PKW;10;Richtung A nach B;43;03.02.2020 08:13
Leichtes Nutzfahrzeug;8;Richtung A nach B;37;03.02.2020 08:15
PKW;9;Richtung A nach B;34;03.02.2020 08:15
PKW;8;Richtung A nach B;32;03.02.2020 08:15
Zweirad;9;Richtung B nach A;30;03.02.2020 08:15
Zweirad;9;Richtung A nach B;30;03.02.2020 08:16
PKW;10;Richtung B nach A;30;03.02.2020 08:16
PKW;8;Richtung A nach B;37;03.02.2020 08:16
PKW;9;Richtung A nach B;37;03.02.2020 08:16
PKW;9;Richtung A nach B;40;03.02.2020 08:16
LKW;9;Richtung B nach A;39;03.02.2020 08:17
PKW;8;Richtung A nach B;31;03.02.2020 08:17
PKW;9;Richtung A nach B;44;03.02.2020 08:18
Leichtes Nutzfahrzeug;8;Richtung A nach B;36;03.02.2020 08:19
PKW;9;Richtung A nach B;36;03.02.2020 08:20
Leichtes Nutzfahrzeug;4;Richtung A nach B;44;03.02.2020 08:20
Zweirad;4;Richtung A nach B;42;03.02.2020 08:20
PKW;9;Richtung A nach B;33;03.02.2020 08:20
PKW;9;Richtung A nach B;38;03.02.2020 08:21
PKW;9;Richtung A nach B;40;03.02.2020 08:21
PKW;9;Richtung A nach B;30;03.02.2020 08:22
PKW;9;Richtung A nach B;43;03.02.2020 08:23
PKW;8;Richtung A nach B;42;03.02.2020 08:23
PKW;10;Richtung A nach B;38;03.02.2020 08:23
PKW;9;Richtung B nach A;40;03.02.2020 08:24
PKW;9;Richtung A nach B;45;03.02.2020 08:24
PKW;10;Richtung B nach A;29;03.02.2020 08:24
PKW;10;Richtung A nach B;41;03.02.2020 08:25
PKW;8;Richtung A nach B;44;03.02.2020 08:25
PKW;9;Richtung A nach B;43;03.02.2020 08:25
PKW;7;Richtung A nach B;37;03.02.2020 08:27
PKW;7;Richtung A nach B;48;03.02.2020 08:28
PKW;9;Richtung A nach B;40;03.02.2020 08:32
PKW;9;Richtung A nach B;45;03.02.2020 08:33
Zweirad;8;Richtung B nach A;37;03.02.2020 08:36
PKW;9;Richtung A nach B;35;03.02.2020 08:37
Leichtes Nutzfahrzeug;9;Richtung A nach B;49;03.02.2020 08:37
PKW;6;Richtung A nach B;44;03.02.2020 08:37
PKW;9;Richtung A nach B;38;03.02.2020 08:37
PKW;9;Richtung A nach B;41;03.02.2020 08:38
PKW;9;Richtung A nach B;40;03.02.2020 08:38
PKW;9;Richtung A nach B;42;03.02.2020 08:39
PKW;9;Richtung A nach B;38;03.02.2020 08:39
PKW;9;Richtung A nach B;34;03.02.2020 08:39
PKW;9;Richtung A nach B;50;03.02.2020 08:39
PKW;9;Richtung A nach B;37;03.02.2020 08:40
LKW mit Anhänger;7;Richtung B nach A;40;03.02.2020 08:40
Zweirad;9;Richtung B nach A;23;03.02.2020 08:40
Leichtes Nutzfahrzeug;9;Richtung B nach A;53;03.02.2020 08:41
PKW;9;Richtung A nach B;36;03.02.2020 08:41
PKW;9;Richtung A nach B;42;03.02.2020 08:41
PKW;8;Richtung A nach B;46;03.02.2020 08:41
Leichtes Nutzfahrzeug;4;Richtung B nach A;45;03.02.2020 08:42
Leichtes Nutzfahrzeug;4;Richtung B nach A;44;03.02.2020 08:42
PKW;9;Richtung A nach B;39;03.02.2020 08:43
PKW;9;Richtung A nach B;45;03.02.2020 08:44
PKW;8;Richtung A nach B;46;03.02.2020 08:44
PKW;10;Richtung A nach B;45;03.02.2020 08:44
LKW;9;Richtung B nach A;41;03.02.2020 08:45
PKW;9;Richtung B nach A;32;03.02.2020 08:45
PKW;8;Richtung A nach B;44;03.02.2020 08:45
PKW;9;Richtung A nach B;30;03.02.2020 08:45
PKW;8;Richtung B nach A;42;03.02.2020 08:46
Zweirad;9;Richtung B nach A;21;03.02.2020 08:46
PKW;9;Richtung B nach A;30;03.02.2020 08:47
LKW;9;Richtung A nach B;46;03.02.2020 08:47
PKW;10;Richtung A nach B;30;03.02.2020 08:48
PKW;9;Richtung A nach B;41;03.02.2020 08:49
PKW;9;Richtung A nach B;42;03.02.2020 08:49
Leichtes Nutzfahrzeug;9;Richtung A nach B;48;03.02.2020 08:50
PKW;9;Richtung A nach B;33;03.02.2020 08:50
PKW;9;Richtung B nach A;31;03.02.2020 08:50
PKW;8;Richtung A nach B;44;03.02.2020 08:51
Leichtes Nutzfahrzeug;9;Richtung B nach A;49;03.02.2020 08:52
PKW;9;Richtung A nach B;40;03.02.2020 08:52
PKW;9;Richtung A nach B;37;03.02.2020 08:52
PKW;10;Richtung A nach B;34;03.02.2020 08:52
PKW;9;Richtung A nach B;38;03.02.2020 08:52
Leichtes Nutzfahrzeug;8;Richtung A nach B;37;03.02.2020 08:53
PKW;9;Richtung A nach B;41;03.02.2020 08:54
PKW;9;Richtung B nach A;35;03.02.2020 08:54
PKW;9;Richtung A nach B;35;03.02.2020 08:56
Leichtes Nutzfahrzeug;9;Richtung A nach B;25;03.02.2020 08:57
PKW;8;Richtung A nach B;29;03.02.2020 08:57
PKW;9;Richtung A nach B;27;03.02.2020 08:57
Zweirad;7;Richtung B nach A;44;03.02.2020 08:57
PKW;9;Richtung B nach A;36;03.02.2020 08:57
LKW;10;Richtung B nach A;34;03.02.2020 09:02
Leichtes Nutzfahrzeug;6;Richtung B nach A;42;03.02.2020 09:02
Zweirad;2;Richtung B nach A;47;03.02.2020 09:02
Zweirad;4;Richtung B nach A;46;03.02.2020 09:02
PKW;9;Richtung A nach B;34;03.02.2020 09:03
Zweirad;4;Richtung B nach A;44;03.02.2020 09:03
Leichtes Nutzfahrzeug;9;Richtung B nach A;27;03.02.2020 09:03
PKW;9;Richtung A nach B;31;03.02.2020 09:03
LKW;9;Richtung A nach B;34;03.02.2020 09:05
PKW;9;Richtung A nach B;32;03.02.2020 09:05
Leichtes Nutzfahrzeug;9;Richtung A nach B;34;03.02.2020 09:06
PKW;9;Richtung A nach B;35;03.02.2020 09:06
PKW;9;Richtung A nach B;35;03.02.2020 09:06
Zweirad;9;Richtung B nach A;36;03.02.2020 09:07
Leichtes Nutzfahrzeug;7;Richtung B nach A;40;03.02.2020 09:07
LKW;9;Richtung A nach B;37;03.02.2020 09:09
PKW;8;Richtung A nach B;31;03.02.2020 09:09
PKW;8;Richtung A nach B;32;03.02.2020 09:09
Zweirad;8;Richtung B nach A;48;03.02.2020 09:10
LKW mit Anhänger;7;Richtung A nach B;43;03.02.2020 09:13
PKW;9;Richtung A nach B;37;03.02.2020 09:13
PKW;8;Richtung A nach B;50;03.02.2020 09:14
LKW;8;Richtung A nach B;41;03.02.2020 09:14
PKW;9;Richtung B nach A;38;03.02.2020 09:15
PKW;9;Richtung A nach B;35;03.02.2020 09:16
PKW;9;Richtung A nach B;40;03.02.2020 09:17
Leichtes Nutzfahrzeug;8;Richtung B nach A;35;03.02.2020 09:18
LKW mit Anhänger;7;Richtung A nach B;48;03.02.2020 09:19
Leichtes Nutzfahrzeug;9;Richtung B nach A;54;03.02.2020 09:21
PKW;8;Richtung A nach B;45;03.02.2020 09:22
PKW;9;Richtung A nach B;45;03.02.2020 09:22
PKW;10;Richtung A nach B;40;03.02.2020 09:22
PKW;9;Richtung A nach B;41;03.02.2020 09:24
PKW;9;Richtung A nach B;33;03.02.2020 09:24
LKW;7;Richtung A nach B;38;03.02.2020 09:25
PKW;10;Richtung B nach A;38;03.02.2020 09:27
Zweirad;9;Richtung B nach A;22;03.02.2020 09:28
PKW;9;Richtung A nach B;45;03.02.2020 09:29
Leichtes Nutzfahrzeug;8;Richtung A nach B;34;03.02.2020 09:30
Zweirad;9;Richtung A nach B;33;03.02.2020 09:30
Leichtes Nutzfahrzeug;9;Richtung A nach B;41;03.02.2020 09:32
PKW;9;Richtung B nach A;35;03.02.2020 09:33
Leichtes Nutzfahrzeug;10;Richtung B nach A;38;03.02.2020 09:33
PKW;9;Richtung A nach B;40;03.02.2020 09:35
Leichtes Nutzfahrzeug;7;Richtung B nach A;39;03.02.2020 09:36
PKW;8;Richtung A nach B;38;03.02.2020 09:36
PKW;8;Richtung A nach B;41;03.02.2020 09:37
PKW;8;Richtung A nach B;47;03.02.2020 09:38
LKW;8;Richtung B nach A;40;03.02.2020 09:41
Leichtes Nutzfahrzeug;9;Richtung A nach B;43;03.02.2020 09:41
PKW;9;Richtung A nach B;40;03.02.2020 09:42
PKW;9;Richtung B nach A;37;03.02.2020 09:42
PKW;10;Richtung A nach B;40;03.02.2020 09:44
PKW;9;Richtung A nach B;46;03.02.2020 09:44
LKW mit Anhänger;8;Richtung B nach A;31;03.02.2020 09:45
Zweirad;8;Richtung B nach A;38;03.02.2020 09:47
Leichtes Nutzfahrzeug;10;Richtung A nach B;46;03.02.2020 09:48
PKW;8;Richtung A nach B;43;03.02.2020 09:48
PKW;9;Richtung A nach B;32;03.02.2020 09:50
Zweirad;9;Richtung A nach B;34;03.02.2020 09:50
PKW;9;Richtung A nach B;35;03.02.2020 09:50
PKW;9;Richtung B nach A;30;03.02.2020 09:52
PKW;8;Richtung A nach B;39;03.02.2020 09:53
Leichtes Nutzfahrzeug;9;Richtung A nach B;51;03.02.2020 09:53
PKW;9;Richtung A nach B;41;03.02.2020 09:53
Leichtes Nutzfahrzeug;4;Richtung B nach A;43;03.02.2020 09:54
Leichtes Nutzfahrzeug;3;Richtung B nach A;45;03.02.2020 09:54
PKW;9;Richtung A nach B;37;03.02.2020 09:54
PKW;9;Richtung A nach B;36;03.02.2020 09:54
PKW;9;Richtung A nach B;39;03.02.2020 09:56
PKW;10;Richtung A nach B;41;03.02.2020 09:56
PKW;10;Richtung A nach B;43;03.02.2020 09:58
PKW;8;Richtung B nach A;39;03.02.2020 09:59
PKW;9;Richtung A nach B;37;03.02.2020 10:01
PKW;8;Richtung A nach B;43;03.02.2020 10:01
PKW;8;Richtung A nach B;44;03.02.2020 10:03
PKW;8;Richtung A nach B;31;03.02.2020 10:06
Leichtes Nutzfahrzeug;8;Richtung B nach A;42;03.02.2020 10:06
PKW;9;Richtung A nach B;47;03.02.2020 10:07
PKW;8;Richtung A nach B;43;03.02.2020 10:14
LKW;8;Richtung A nach B;44;03.02.2020 10:15
Leichtes Nutzfahrzeug;4;Richtung A nach B;45;03.02.2020 10:15
PKW;9;Richtung A nach B;44;03.02.2020 10:15
Leichtes Nutzfahrzeug;9;Richtung A nach B;45;03.02.2020 10:16
PKW;8;Richtung B nach A;41;03.02.2020 10:18
Zweirad;7;Richtung B nach A;40;03.02.2020 10:18
PKW;9;Richtung B nach A;41;03.02.2020 10:21
Leichtes Nutzfahrzeug;10;Richtung B nach A;43;03.02.2020 10:21
PKW;9;Richtung A nach B;45;03.02.2020 10:22
PKW;9;Richtung A nach B;33;03.02.2020 10:26
Zweirad;9;Richtung A nach B;24;03.02.2020 10:26
Leichtes Nutzfahrzeug;9;Richtung A nach B;34;03.02.2020 10:29
PKW;9;Richtung B nach A;41;03.02.2020 10:29
PKW;9;Richtung B nach A;40;03.02.2020 10:30
PKW;6;Richtung B nach A;45;03.02.2020 10:30
PKW;4;Richtung A nach B;46;03.02.2020 10:33
Leichtes Nutzfahrzeug;8;Richtung A nach B;39;03.02.2020 10:33
LKW mit Anhänger;9;Richtung B nach A;38;03.02.2020 10:34
PKW;9;Richtung A nach B;41;03.02.2020 10:35
Leichtes Nutzfahrzeug;8;Richtung A nach B;44;03.02.2020 10:37
PKW;9;Richtung A nach B;37;03.02.2020 10:39
LKW;4;Richtung B nach A;43;03.02.2020 10:40
PKW;6;Richtung B nach A;39;03.02.2020 10:40
PKW;4;Richtung A nach B;47;03.02.2020 10:41
Zweirad;2;Richtung A nach B;47;03.02.2020 10:41
PKW;9;Richtung A nach B;45;03.02.2020 10:41
PKW;7;Richtung A nach B;41;03.02.2020 10:43
PKW;2;Richtung A nach B;47;03.02.2020 10:43
LKW mit Anhänger;9;Richtung B nach A;41;03.02.2020 10:43
PKW;9;Richtung B nach A;35;03.02.2020 10:44
Zweirad;10;Richtung B nach A;25;03.02.2020 10:45
Leichtes Nutzfahrzeug;9;Richtung B nach A;36;03.02.2020 10:45
PKW;9;Richtung A nach B;39;03.02.2020 10:45
Leichtes Nutzfahrzeug;7;Richtung A nach B;41;03.02.2020 10:49
Zweirad;9;Richtung A nach B;33;03.02.2020 10:49
PKW;10;Richtung B nach A;36;03.02.2020 10:49
PKW;9;Richtung B nach A;35;03.02.2020 10:49
Zweirad;4;Richtung A nach B;48;03.02.2020 10:51
PKW;9;Richtung A nach B;41;03.02.2020 10:53
Zweirad;8;Richtung A nach B;34;03.02.2020 10:53
PKW;8;Richtung B nach A;42;03.02.2020 10:54
PKW;9;Richtung A nach B;39;03.02.2020 10:55
PKW;8;Richtung A nach B;47;03.02.2020 10:55
Leichtes Nutzfahrzeug;5;Richtung B nach A;42;03.02.2020 10:56
Zweirad;7;Richtung B nach A;38;03.02.2020 10:56
PKW;9;Richtung B nach A;34;03.02.2020 10:59
PKW;9;Richtung A nach B;43;03.02.2020 10:59
PKW;9;Richtung A nach B;44;03.02.2020 11:01
PKW;8;Richtung A nach B;42;03.02.2020 11:02
Leichtes Nutzfahrzeug;9;Richtung B nach A;33;03.02.2020 11:03
PKW;9;Richtung A nach B;35;03.02.2020 11:06
LKW;4;Richtung A nach B;45;03.02.2020 11:06
Zweirad;8;Richtung B nach A;34;03.02.2020 11:07
Leichtes Nutzfahrzeug;9;Richtung A nach B;44;03.02.2020 11:08
Leichtes Nutzfahrzeug;10;Richtung B nach A;48;03.02.2020 11:08
Leichtes Nutzfahrzeug;9;Richtung B nach A;49;03.02.2020 11:09
PKW;4;Richtung A nach B;45;03.02.2020 11:10
LKW mit Anhänger;6;Richtung A nach B;46;03.02.2020 11:11
PKW;4;Richtung A nach B;45;03.02.2020 11:12
Zweirad;9;Richtung A nach B;45;03.02.2020 11:12
PKW;8;Richtung A nach B;38;03.02.2020 11:15
PKW;9;Richtung A nach B;44;03.02.2020 11:16
